,date,team_1,team_2,win_1,win_2
2600,2019-03-09,URU,BRA,True,False
2601,2019-03-09,BER,JAM,True,False
2602,2019-03-09,ENG,ITA,True,False
2603,2019-03-09,NED,POR,False,True
2604,2019-03-09,ROU,RUS,True,False
2605,2019-03-09,SCO,WAL,False,True
2606,2019-03-09,CHI,ARG,False,True
2607,2019-03-10,GEO,GER,True,False
2608,2019-03-10,IRE,FRA,True,False
2609,2019-03-10,ESP,BEL,True,False
2610,2019-03-12,TGA,SAM,True,False
2611,2019-03-12,FIJ,JPN,True,False
2612,2019-03-16,FIJ,SAM,True,False
2613,2019-03-16,TGA,JPN,False,True
2614,2019-03-16,ISR,BIH,True,False
2615,2019-03-16,CZE,NED,False,True
2616,2019-03-16,SUI,POR,False,True
2617,2019-03-16,WAL,IRE,True,False
2618,2019-03-16,MTO,BAR,True,False
2619,2019-03-16,ITA,FRA,False,True
2620,2019-03-17,GER,ESP,False,True
2621,2019-03-17,BEL,ROU,False,True
2622,2019-03-17,RUS,GEO,False,True
2623,2019-03-23,CYP,MLT,False,True
2624,2019-03-23,POR,CZE,True,False
2625,2019-03-23,POL,SUI,False,True
2626,2019-03-23,MTO,CUW,True,False
2627,2019-03-30,AUT,FIN,False,True
2628,2019-03-30,QAT,JOR,True,False
2629,2019-04-02,JOR,LIB,False,True
2630,2019-04-05,QAT,LIB,True,False
2631,2019-04-06,BIH,CYP,False,True
2632,2019-04-06,LTU,POR,False,True
2633,2019-04-06,BAR,CUW,True,False
2634,2019-04-13,LUX,MDA,True,False
2635,2019-04-13,SUI,LTU,True,False
2636,2019-04-20,SVK,BUL,False,True
2637,2019-04-20,TUR,EST,True,False
2638,2019-04-20,MDA,UKR,True,False
2639,2019-04-27,DEN,AUT,True,False
2640,2019-04-27,GUY,GLP,False,True
2641,2019-04-27,THA,SGP,False,True
2642,2019-04-28,PAK,UZB,True,False
2643,2019-05-01,UZB,PAK,True,False
2644,2019-05-04,HUN,LUX,False,True
2645,2019-05-04,LAT,DEN,True,False
2646,2019-05-04,IVB,TCA,False,True
2647,2019-05-04,MAS,SRI,True,False
2648,2019-05-11,COL,ARG,False,True
2649,2019-05-11,GHA,CIV,False,True
2650,2019-05-11,SWE,HUN,True,False
2651,2019-05-11,SRB,SLO,True,False
2652,2019-05-11,BUL,AND,True,False
2653,2019-05-11,PAR,BRA,False,True
2654,2019-05-15,THA,KAZ,True,False
2655,2019-05-15,UAE,GUM,True,False
2656,2019-05-18,KOR,MAS,True,False
2657,2019-05-18,KAZ,GUM,True,False
2658,2019-05-18,THA,UAE,False,True
2659,2019-05-18,SLO,SVK,True,False
2660,2019-05-18,AND,SRB,True,False
2661,2019-05-18,ARG,CHI,True,False
2662,2019-05-18,COL,PAR,True,False
2663,2019-05-19,UKR,SWE,True,False
2664,2019-05-25,EST,TUR,False,True
2665,2019-05-25,MAS,KOR,False,True
2666,2019-05-25,NOR,LAT,False,True
2667,2019-05-25,BRA,ARG,False,True
2668,2019-05-25,PAR,CHI,False,True
2669,2019-05-29,PHI,SRI,True,False
2670,2019-05-29,TPE,SGP,False,True
2671,2019-06-01,FIN,NOR,True,False
2672,2019-06-02,ENG,BNS,True,False
2673,2019-06-02,PHI,SGP,True,False
2674,2019-06-02,SRI,TPE,True,False
2675,2019-06-04,ARG,NAM,True,False
2676,2019-06-04,URU,RUS,True,False
2677,2019-06-08,KOR,HKG,False,True
2678,2019-06-08,LTU,NED,False,True
2679,2019-06-08,CHI,ROU,False,True
2680,2019-06-08,BRA,ESP,False,True
2681,2019-06-09,ARG,RUS,False,True
2682,2019-06-09,URU,NAM,False,True
2683,2019-06-15,HKG,MAS,True,False
2684,2019-06-15,GER,POR,False,True
2685,2019-06-15,NAM,RUS,False,True
2686,2019-06-15,CHI,ESP,False,True
2687,2019-06-15,URU,ARG,True,False
2688,2019-06-15,BRA,ROU,False,True
2689,2019-06-22,KEN,UGA,False,True
2690,2019-06-22,URU,ESP,False,True
2691,2019-06-22,MAS,HKG,False,True
2692,2019-06-23,INA,CHN,False,True
2693,2019-06-26,IND,CHN,False,True
2694,2019-06-29,HKG,KOR,True,False
2695,2019-06-29,IND,INA,True,False
2696,2019-07-13,FIJ,MAB,True,False
2697,2019-07-13,UGA,KEN,False,True
2698,2019-07-13,ZIM,ZAM,True,False
2699,2019-07-20,RSA,AUS,True,False
2700,2019-07-20,MAB,FIJ,True,False
2701,2019-07-20,ARG,NZL,False,True
2702,2019-07-27,UGA,ZIM,False,True
2703,2019-07-27,ZAM,KEN,False,True
2704,2019-07-27,USA,CAN,True,False
2705,2019-07-27,AUS,ARG,True,False
2706,2019-07-27,TGA,SAM,False,True
2707,2019-07-27,FIJ,JPN,False,True
2708,2019-07-28,GHA,CIV,False,True
2709,2019-07-31,CIV,NGR,True,False
2710,2019-08-03,FIJ,CAN,True,False
2711,2019-08-03,USA,SAM,True,False
2712,2019-08-03,TGA,JPN,False,True
2713,2019-08-03,GHA,NGR,False,True
2714,2019-08-03,ZIM,KEN,True,False
2715,2019-08-09,TGA,CAN,True,False
2716,2019-08-10,USA,JPN,False,True
2717,2019-08-10,FIJ,SAM,True,False
2718,2019-08-10,AUS,NZL,True,False
2719,2019-08-10,IRE,ITA,True,False
2720,2019-08-10,ARG,RSA,False,True
2721,2019-08-11,ENG,WAL,True,False
2722,2019-08-17,FRA,SCO,True,False
2723,2019-08-17,ITA,RUS,True,False
2724,2019-08-17,RSA,ARG,True,False
2725,2019-08-17,WAL,ENG,True,False
2726,2019-08-17,NZL,AUS,True,False
2727,2019-08-17,UGA,ZAM,True,False
2728,2019-08-23,SOL,NIU,False,True
2729,2019-08-23,PNG,NRU,True,False
2730,2019-08-24,KEN,ZAM,True,False
2731,2019-08-24,SCO,FRA,True,False
2732,2019-08-24,ZIM,UGA,True,False
2733,2019-08-24,ENG,IRE,True,False
2734,2019-08-25,COL,CAY,True,False
2735,2019-08-25,PAR,MEX,False,True
2736,2019-08-27,PNG,NIU,True,False
2737,2019-08-27,SOL,NRU,True,False
2738,2019-08-27,RUS,JRD,False,True
2739,2019-08-28,CAY,PAR,False,True
2740,2019-08-28,COL,MEX,True,False
2741,2019-08-30,FRA,ITA,True,False
2742,2019-08-31,MEX,CAY,True,False
2743,2019-08-31,PNG,SOL,True,False
2744,2019-08-31,COL,PAR,True,False
2745,2019-08-31,WAL,IRE,False,True
2746,2019-08-31,GEO,SCO,False,True
2747,2019-08-31,ZAM,UGA,False,True
2748,2019-08-31,FIJ,TGA,True,False
2749,2019-08-31,SAM,NZH,True,False
2750,2019-08-31,NIU,NRU,True,False
2751,2019-09-06,JPN,RSA,False,True
2752,2019-09-06,SCO,GEO,True,False
2753,2019-09-06,ENG,ITA,True,False
2754,2019-09-07,CAN,USA,False,True
2755,2019-09-07,NZL,TGA,True,False
2756,2019-09-07,AUS,SAM,True,False
2757,2019-09-07,IRE,WAL,True,False
2758,2019-09-07,RUS,CON,False,True
2759,2019-09-07,URU,ARG,False,True
2760,2019-09-14,ZAM,ZIM,False,True
2761,2019-09-20,JPN,RUS,True,False
2762,2019-09-21,NZL,RSA,True,False
2763,2019-09-21,CZE,HUN,True,False
2764,2019-09-21,AUS,FIJ,True,False
2765,2019-09-21,FRA,ARG,True,False
2766,2019-09-21,KEN,ZIM,True,False
2767,2019-09-21,BER,GLP,True,False
2768,2019-09-22,ITA,NAM,True,False
2769,2019-09-22,ENG,TGA,True,False
2770,2019-09-22,IRE,SCO,True,False
2771,2019-09-23,WAL,GEO,True,False
2772,2019-09-24,RUS,SAM,False,True
2773,2019-09-25,FIJ,URU,False,True
2774,2019-09-26,ITA,CAN,True,False
2775,2019-09-26,ENG,USA,True,False
2776,2019-09-28,JPN,IRE,True,False
2777,2019-09-28,RSA,NAM,True,False
2778,2019-09-28,ARG,TGA,True,False
2779,2019-09-29,GEO,URU,True,False
2780,2019-09-29,AUS,WAL,False,True
2781,2019-09-30,SCO,SAM,True,False
2782,2019-10-02,FRA,USA,True,False
2783,2019-10-02,NZL,CAN,True,False
2784,2019-10-03,GEO,FIJ,False,True
2785,2019-10-03,IRE,RUS,True,False
2786,2019-10-04,RSA,ITA,True,False
2787,2019-10-05,AUS,URU,True,False
2788,2019-10-05,ENG,ARG,True,False
2789,2019-10-05,JPN,SAM,True,False
2790,2019-10-06,FRA,TGA,True,False
2791,2019-10-06,NZL,NAM,True,False
2792,2019-10-08,RSA,CAN,True,False
2793,2019-10-09,ARG,USA,True,False
2794,2019-10-09,SCO,RUS,True,False
2795,2019-10-09,WAL,FIJ,True,False
2796,2019-10-11,AUS,GEO,True,False
2797,2019-10-12,IRE,SAM,True,False
2798,2019-10-12,HUN,LAT,True,False
2799,2019-10-12,NOR,DEN,False,True
2800,2019-10-12,FIN,MDA,True,False
2801,2019-10-12,TUR,AND,True,False
2802,2019-10-12,BUL,SRB,True,False
2803,2019-10-12,CRO,ISR,True,False
2804,2019-10-13,USA,TGA,False,True
2805,2019-10-13,WAL,URU,True,False
2806,2019-10-13,JPN,SCO,True,False
2807,2019-10-19,ENG,AUS,True,False
2808,2019-10-19,NZL,IRE,True,False
2809,2019-10-19,CYP,CRO,False,True
2810,2019-10-19,SRB,TUR,True,False
2811,2019-10-19,LUX,CZE,False,True
2812,2019-10-20,JPN,RSA,False,True
2813,2019-10-20,WAL,FRA,True,False
2814,2019-10-26,BIH,BUL,False,True
2815,2019-10-26,ENG,NZL,True,False
2816,2019-10-26,UKR,LTU,True,False
2817,2019-10-26,VIN,LCA,False,True
2818,2019-10-26,DEN,FIN,True,False
2819,2019-10-26,LAT,SWE,False,True
2820,2019-10-27,WAL,RSA,False,True
2821,2019-11-01,NZL,WAL,True,False
2822,2019-11-02,ENG,RSA,False,True
2823,2019-11-02,AUT,NOR,True,False
2824,2019-11-02,POL,GER,False,True
2825,2019-11-02,SWE,LUX,False,True
2826,2019-11-09,BRA,POR,True,False
2827,2019-11-09,AND,BIH,True,False
2828,2019-11-09,NED,UKR,True,False
2829,2019-11-09,SLO,MLT,False,True
2830,2019-11-16,LTU,SUI,False,True
2831,2019-11-16,MDA,AUT,True,False
2832,2019-11-16,BEL,HKG,False,True
2833,2019-11-16,BNS,FIJ,False,True
2834,2019-11-16,CHI,POR,False,True
2835,2019-11-20,BRA,BNS,False,True
2836,2019-11-23,CIV,RWA,True,False
2837,2019-11-23,ESP,HKG,True,False
2838,2019-11-23,SUI,POL,False,True
2839,2019-11-23,MLT,CYP,False,True
2840,2019-11-23,GHA,BOT,True,False
2841,2019-11-23,GER,NED,False,True
2842,2019-11-30,WAL,BNS,True,False
2843,2019-11-30,SEN,MRI,True,False
2844,2019-12-01,MAD,NGR,True,False
2845,2020-02-01,RUS,ESP,False,True
2846,2020-02-01,GEO,ROU,True,False
2847,2020-02-01,WAL,ITA,True,False
2848,2020-02-01,POR,BEL,True,False
2849,2020-02-01,IRE,SCO,True,False
2850,2020-02-02,FRA,ENG,True,False
2851,2020-02-08,POR,ROU,True,False
2852,2020-02-08,IRE,WAL,True,False
2853,2020-02-08,BEL,RUS,True,False
2854,2020-02-08,SCO,ENG,False,True
2855,2020-02-09,ESP,GEO,False,True
2856,2020-02-09,FRA,ITA,True,False
2857,2020-02-22,GEO,BEL,True,False
2858,2020-02-22,ROU,ESP,True,False
2859,2020-02-22,RUS,POR,True,False
2860,2020-02-22,ITA,SCO,False,True
2861,2020-02-22,WAL,FRA,False,True
2862,2020-02-23,ENG,IRE,True,False
2863,2020-02-29,GER,SUI,False,True
2864,2020-02-29,NED,POL,True,False
2865,2020-03-06,JPN,TGA,True,False
2866,2020-03-06,FIJ,SAM,True,False
2867,2020-03-07,NED,LTU,True,False
2868,2020-03-07,POR,GEO,False,True
2869,2020-03-07,RUS,ROU,True,False
2870,2020-03-07,ENG,WAL,True,False
2871,2020-03-07,BEL,ESP,False,True
2872,2020-03-08,SCO,FRA,True,False
2873,2020-03-10,SAM,JPN,False,True
2874,2020-03-10,FIJ,TGA,True,False
2875,2020-03-14,TGA,SAM,True,False
2876,2020-03-14,FIJ,JPN,False,True
2877,2020-10-18,NZL,AUS,True,False
2878,2020-10-23,SCO,GEO,True,False
2879,2020-10-24,IRE,ITA,True,False
2880,2020-10-24,FRA,WAL,True,False
2881,2020-10-31,WAL,SCO,False,True
2882,2020-10-31,ITA,ENG,False,True
2883,2020-10-31,FRA,IRE,True,False
2884,2020-10-31,AUS,NZL,False,True
2885,2020-11-01,URU,ESP,False,True
2886,2020-11-06,URU,ESP,True,False
2887,2020-11-07,AUS,NZL,True,False
2888,2020-11-13,IRE,WAL,True,False
2889,2020-11-14,ITA,SCO,False,True
2890,2020-11-14,ENG,GEO,True,False
2891,2020-11-14,NZL,ARG,False,True
2892,2020-11-21,POR,BRA,True,False
2893,2020-11-21,ENG,IRE,True,False
2894,2020-11-21,WAL,GEO,True,False
2895,2020-11-22,SCO,FRA,False,True
2896,2020-11-28,ARG,NZL,False,True
2897,2020-11-28,POR,BRA,True,False
2898,2020-11-28,WAL,ENG,False,True
2899,2020-11-28,FRA,ITA,True,False
2900,2020-11-29,IRE,GEO,True,False
2901,2020-12-05,WAL,ITA,True,False
2902,2020-12-05,GEO,FIJ,False,True
2903,2020-12-05,IRE,SCO,True,False
2904,2020-12-06,ENG,FRA,True,False
2905,2021-02-06,ITA,FRA,False,True
2906,2021-02-06,ENG,SCO,False,True
2907,2021-02-07,GEO,RUS,True,False
2908,2021-02-07,ESP,POR,True,False
2909,2021-02-07,WAL,IRE,True,False
2910,2021-02-13,SCO,WAL,False,True
2911,2021-02-13,ENG,ITA,True,False
2912,2021-02-14,IRE,FRA,False,True
2913,2021-02-27,ITA,IRE,False,True
2914,2021-02-27,WAL,ENG,True,False
2915,2021-03-06,RUS,ROU,True,False
2916,2021-03-06,POR,GEO,False,True
2917,2021-03-13,ENG,FRA,True,False
2918,2021-03-13,POR,ROU,False,True
2919,2021-03-13,ITA,WAL,False,True
2920,2021-03-14,ESP,GEO,False,True
2921,2021-03-14,SCO,IRE,False,True
2922,2021-03-20,RUS,GEO,False,True
2923,2021-03-20,ROU,ESP,True,False
2924,2021-03-20,SCO,ITA,True,False
2925,2021-03-20,IRE,ENG,True,False
2926,2021-03-20,FRA,WAL,True,False
2927,2021-03-26,FRA,SCO,False,True
2928,2021-03-27,POR,ESP,True,False
2929,2021-03-28,GEO,ROU,True,False
2930,2021-05-29,BEL,NED,False,True
2931,2021-06-05,BDI,BUR,False,True
2932,2021-06-09,BDI,CMR,False,True
2933,2021-06-13,BUR,CMR,True,False
2934,2021-06-26,BRA,PAR,True,False
2935,2021-06-26,BIL,JPN,True,False
2936,2021-06-26,GEO,NED,True,False
2937,2021-06-26,MAB,SAM,True,False
2938,2021-07-02,RSA,GEO,True,False
2939,2021-07-03,ROU,ARG,False,True
2940,2021-07-03,NAM,CIV,False,True
2941,2021-07-03,WAL,CAN,True,False
2942,2021-07-03,KEN,SEN,False,True
2943,2021-07-03,IRE,JPN,True,False
2944,2021-07-03,NZL,TGA,True,False
2945,2021-07-03,MAB,SAM,True,False
2946,2021-07-04,ENG,USA,True,False
2947,2021-07-04,URU,ARG,True,False
2948,2021-07-07,AUS,FRA,True,False
2949,2021-07-07,SEN,ZAM,True,False
2950,2021-07-07,NAM,MAD,True,False
2951,2021-07-07,SHA,BIL,False,True
2952,2021-07-10,IRE,USA,True,False
2953,2021-07-10,SHA,BIL,False,True
2954,2021-07-10,ENG,CAN,True,False
2955,2021-07-10,NZL,FIJ,True,False
2956,2021-07-10,UGA,GHA,True,False
2957,2021-07-10,NED,POR,False,True
2958,2021-07-10,SAM,TGA,True,False
2959,2021-07-11,BRA,CHI,False,True
2960,2021-07-11,ZAM,KEN,False,True
2961,2021-07-11,CIV,MAD,False,True
2962,2021-07-13,AUS,FRA,False,True
2963,2021-07-14,GHA,ALG,True,False
2964,2021-07-14,RSA,BIL,True,False
2965,2021-07-17,TGA,SAM,False,True
2966,2021-07-17,AUS,FRA,True,False
2967,2021-07-17,RUS,POR,False,True
2968,2021-07-17,WAL,ARG,False,True
2969,2021-07-17,STO,BIL,False,True
2970,2021-07-17,NZL,FIJ,True,False
2971,2021-07-18,UGA,ALG,False,True
2972,2021-07-18,ZIM,BUR,True,False
2973,2021-07-18,URU,CHI,True,False
2974,2021-07-22,BUR,ZIM,False,True
2975,2021-07-24,RSA,BIL,False,True
2976,2021-07-24,TGA,COK,True,False
2977,2021-07-25,URU,BRA,True,False
2978,2021-07-31,RSA,BIL,True,False
2979,2021-08-07,NZL,AUS,True,False
2980,2021-08-07,RSA,BIL,True,False
2981,2021-08-14,NZL,AUS,True,False
2982,2021-08-14,RSA,ARG,True,False
2983,2021-08-21,ARG,RSA,False,True
2984,2021-09-04,CAN,USA,True,False
2985,2021-09-05,AUS,NZL,False,True
2986,2021-09-11,USA,CAN,True,False
2987,2021-09-12,RSA,AUS,False,True
2988,2021-09-12,NZL,ARG,True,False
2989,2021-09-18,AUS,RSA,True,False
2990,2021-09-18,ARG,NZL,False,True
2991,2021-09-25,NZL,RSA,True,False
2992,2021-09-25,AUS,ARG,True,False
2993,2021-10-02,ARG,AUS,False,True
2994,2021-10-02,RSA,NZL,True,False
2995,2021-10-02,BIH,BUL,False,True
2996,2021-10-02,CAN,CHI,True,False
2997,2021-10-02,USA,URU,True,False
2998,2021-10-09,URU,USA,True,False
2999,2021-10-09,CHI,CAN,True,False
3000,2021-10-09,UKR,POL,False,True
3001,2021-10-09,TUR,AND,False,True
3002,2021-10-09,DEN,FIN,True,False
3003,2021-10-16,BUL,SRB,True,False
3004,2021-10-22,CHI,PAR,True,False
3005,2021-10-22,BRA,URU,False,True
3006,2021-10-23,NOR,DEN,False,True
3007,2021-10-23,SWE,LUX,True,False
3008,2021-10-23,USA,NZL,False,True
3009,2021-10-23,LTU,UKR,False,True
3010,2021-10-23,JPN,AUS,False,True
3011,2021-10-23,SRB,TUR,True,False
3012,2021-10-26,BRA,USA,True,False
3013,2021-10-26,ARG,PAR,True,False
3014,2021-10-26,CHI,URU,False,True
3015,2021-10-30,LTU,GER,False,True
3016,2021-10-30,SLO,MLT,False,True
3017,2021-10-30,AND,BIH,False,True
3018,2021-10-30,SCO,TGA,True,False
3019,2021-10-30,ESP,ItA,False,True
3020,2021-10-30,BRA,PAR,True,False
3021,2021-10-30,ARG,URU,True,False
3022,2021-10-30,CHI,USA,True,False
3023,2021-10-30,WAL,NZL,False,True
3024,2021-11-06,FRA,ARG,True,False
3025,2021-11-06,ENG,TGA,True,False
3026,2021-11-06,POR,CAN,True,False
3027,2021-11-06,ESP,FIJ,False,True
3028,2021-11-06,WAL,RSA,False,True
3029,2021-11-06,CRO,SLO,True,False
3030,2021-11-06,ITA,NZL,False,True
3031,2021-11-06,IRE,JPN,True,False
3032,2021-11-06,CZE,HUN,True,False
3033,2021-11-06,NED,RUS,False,True
3034,2021-11-07,ROU,URU,True,False
3035,2021-11-07,SCO,AUS,True,False
3036,2021-11-13,IRE,NZL,True,False
3037,2021-11-13,ENG,AUS,True,False
3038,2021-11-13,POR,JPN,False,True
3039,2021-11-13,ROU,NED,True,False
3040,2021-11-13,FRB,TGA,True,False
3041,2021-11-13,SCO,RSA,False,True
3042,2021-11-13,POL,GER,True,False
3043,2021-11-13,BEL,CAN,False,True
3044,2021-11-13,MLT,ISR,True,False
3045,2021-11-13,CYP,CRO,False,True
3046,2021-11-13,ITA,ARG,False,True
3047,2021-11-13,SUI,LTU,False,True
3048,2021-11-14,WAL,FIJ,True,False
3049,2021-11-14,NAM,KEN,True,False
3050,2021-11-14,ItA,URU,True,False
3051,2021-11-14,FRA,GEO,True,False
3052,2021-11-14,BRA,ZIM,False,True
3053,2021-11-14,ESP,RUS,True,False
3054,2021-11-20,BRA,KEN,False,True
3055,2021-11-20,RUS,CHI,False,True
3056,2021-11-20,ZIM,NAM,False,True
3057,2021-11-20,SCO,JPN,True,False
3058,2021-11-20,ITA,URU,True,False
3059,2021-11-20,POL,SUI,True,False
3060,2021-11-20,ENG,RSA,True,False
3061,2021-11-20,ROU,TGA,True,False
3062,2021-11-20,WAL,AUS,True,False
3063,2021-11-20,FRA,NZL,True,False
3064,2021-11-21,IRE,ARG,True,False
3065,2021-11-26,RUS,CHI,False,True
3066,2021-11-27,LUX,CZE,False,True
3067,2021-12-11,MEX,CAY,True,False
3068,2021-12-18,NED,ESP,False,True
3069,2021-12-18,ITA,ROM,True,False
3070,2022-02-05,ROU,RUS,True,False
3071,2022-02-05,IRE,WAL,True,False
3072,2022-02-05,ESP,NED,True,False
3073,2022-02-05,SCO,ENG,True,False
3074,2022-02-06,FRA,ITA,True,False
3075,2022-02-12,ROU,POR,True,False
3076,2022-02-12,RUS,ESP,False,True
3077,2022-02-12,NED,GEO,False,True
3078,2022-02-12,FRA,IRE,True,False
3079,2022-02-12,WAL,SCO,True,False
3080,2022-02-13,ITA,ENG,False,True
3081,2022-02-19,GER,BEL,False,True
3082,2022-02-26,SCO,FRA,False,True
3083,2022-02-26,ENG,WAL,True,False
3084,2022-02-26,POR,NED,True,False
3085,2022-02-27,ESP,ROU,True,False
3086,2022-02-27,IRE,ITA,True,False
3087,2022-03-11,WAL,FRA,False,True
3088,2022-03-12,ITA,SCO,False,True
3089,2022-03-12,SUI,BEL,True,False
3090,2022-03-12,ROU,GEO,False,True
3091,2022-03-12,ENG,IRE,False,True
3092,2022-03-12,LUX,HUN,True,False
3093,2022-03-13,ESP,POR,True,False
3094,2022-03-19,FRA,ENG,True,False
3095,2022-03-19,IRE,SCO,True,False
3096,2022-03-19,WAL,ITA,False,True
3097,2022-03-19,GER,SUI,True,False
3098,2022-03-19,NED,ROU,False,True
3099,2022-03-19,BEL,POL,True,False
3100,2022-03-20,GEO,ESP,True,False
3101,2022-03-26,LTU,BEL,False,True
3102,2022-04-02,LAT,LUX,True,False
3103,2022-04-02,CRO,MLT,True,False
3104,2022-04-02,SLO,ISR,False,True
3105,2022-04-02,AND,BUL,False,True
3106,2022-04-09,POL,LTU,True,False
3107,2022-04-09,ISR,CRO,False,True
3108,2022-04-16,MLT,CYP,True,False
3109,2022-04-16,SRB,AND,True,False
3110,2022-04-23,LAT,SWE,False,True
3111,2022-04-23,SVK,MNE,True,False
3112,2022-04-30,ISR,CYP,True,False
3113,2022-05-07,CZE,LAT,True,False
3114,2022-05-07,DEN,MDA,False,True
3115,2022-05-07,BIH,SRB,False,True
3116,2022-05-07,NOR,FIN,False,True
3117,2022-05-07,HUN,SWE,False,True
3118,2022-05-07,BUL,TUR,True,False
3119,2022-05-14,SWE,CZE,True,False
3120,2022-05-29,PAK,THA,False,True
3121,2022-06-01,PAK,THA,True,False
3122,2022-06-04,KOR,MAS,True,False
3123,2022-06-10,ITA,NED,True,False
3124,2022-06-18,JPN,URU,True,False
3125,2022-06-19,ENG,BNS,False,True
3126,2022-06-24,NAM,ItA,False,True
3127,2022-06-25,POR,ITA,False,True
3128,2022-06-25,ESP,BNS,False,True
3129,2022-06-25,CHI,SCA,False,True
3130,2022-06-25,NED,ZIM,False,True
3131,2022-06-25,JPN,URU,True,False
3132,2022-06-29,MAB,IRE,True,False
3133,2022-07-01,NAM,BUR,True,False
3134,2022-07-01,ROU,ITA,False,True
3135,2022-07-01,ZIM,CIV,True,False
3136,2022-07-01,USA,FRB,True,False
3137,2022-07-02,FIJ,TGA,True,False
3138,2022-07-02,AUA,SAM,False,True
3139,2022-07-02,SEN,ALG,False,True
3140,2022-07-02,JPN,FRA,False,True
3141,2022-07-02,NZL,IRE,True,False
3142,2022-07-02,AUS,ENG,True,False
3143,2022-07-02,UGA,KEN,False,True
3144,2022-07-02,RSA,WAL,True,False
3145,2022-07-02,CAN,BEL,True,False
3146,2022-07-02,ARG,SCO,True,False
3147,2022-07-03,GEO,ARG,False,True
3148,2022-07-03,KGZ,KAZ,False,True
3149,2022-07-03,UZB,MGL,True,False
3150,2022-07-06,MGL,KGZ,True,False
3151,2022-07-06,UGA,SEN,True,False
3152,2022-07-06,UZB,KAZ,False,True
3153,2022-07-06,KEN,ALG,True,False
3154,2022-07-06,BUR,CIV,False,True
3155,2022-07-06,NAM,ZIM,True,False
3156,2022-07-09,CHI,USA,False,True
3157,2022-07-09,ARG,SCO,False,True
3158,2022-07-09,POR,ARG,False,True
3159,2022-07-09,RSA,WAL,False,True
3160,2022-07-09,AUS,ENG,False,True
3161,2022-07-09,NZL,IRE,False,True
3162,2022-07-09,JPN,FRA,False,True
3163,2022-07-09,FIJ,AUA,False,True
3164,2022-07-09,SAM,TGA,True,False
3165,2022-07-09,KOR,HKG,False,True
3166,2022-07-10,URU,ROU,False,True
3167,2022-07-10,CAN,ESP,False,True
3168,2022-07-10,ZIM,ALG,False,True
3169,2022-07-10,NAM,KEN,True,False
3170,2022-07-10,CIV,UGA,False,True
3171,2022-07-10,GEO,ITA,True,False
3172,2022-07-10,BUR,SEN,False,True
3173,2022-07-12,MAB,IRE,False,True
3174,2022-07-16,USA,CHI,False,True
3175,2022-07-16,RSA,WAL,True,False
3176,2022-07-16,GEO,POR,True,False
3177,2022-07-16,ARG,SCO,True,False
3178,2022-07-16,NZL,IRE,False,True
3179,2022-07-16,FIJ,SAM,False,True
3180,2022-07-16,TGA,AUA,False,True
3181,2022-07-16,AUS,ENG,False,True
3182,2022-07-17,URU,ROU,True,False
3183,2022-07-23,TGA,HKG,True,False
3184,2022-08-06,ARG,AUS,False,True
3185,2022-08-06,RSA,NZL,True,False
3186,2022-08-13,RSA,NZL,False,True
3187,2022-08-13,ARG,AUS,True,False
3188,2022-08-20,COL,PAR,False,True
3189,2022-08-24,PAR,BRA,False,True
3190,2022-08-27,NZL,ARG,False,True
3191,2022-08-27,FIJ,SAM,True,False
3192,2022-08-27,AUS,RSA,True,False
3193,2022-08-28,COL,BRA,False,True
3194,2022-09-03,NZL,ARG,True,False
3195,2022-09-03,AUS,RSA,False,True
3196,2022-09-03,FIJ,SAM,True,False
3197,2022-09-15,AUS,NZL,False,True
3198,2022-09-17,ARG,RSA,False,True
3199,2022-09-24,NZL,AUS,True,False
3200,2022-09-24,RSA,ARG,True,False
3201,2022-10-01,DEN,AND,True,False
3202,2022-10-01,SLO,CYP,False,True
3203,2022-10-01,BIH,TUR,True,False
3204,2022-10-08,SRB,MNE,True,False
3205,2022-10-08,HUN,CZE,False,True
3206,2022-10-15,TUR,SRB,False,True
3207,2022-10-15,FIN,DEN,True,False
3208,2022-10-15,MLT,BUL,False,True
3209,2022-10-22,FIN,NOR,True,False
3210,2022-10-22,CRO,UKR,False,True
3211,2022-10-22,SLO,MLT,False,True
3212,2022-10-29,MNE,BIH,False,True
3213,2022-10-29,SCO,AUS,False,True
3214,2022-10-29,JPN,NZL,False,True
3215,2022-10-29,SWE,CRO,True,False
3216,2022-11-02,PNG,VAN,True,False
3217,2022-11-04,IA,NZL,False,True
3218,2022-11-05,BUL,ISR,True,False
3219,2022-11-05,ROU,CHI,True,False
3220,2022-11-05,SCO,FIJ,True,False
3221,2022-11-05,LTU,UKR,True,False
3222,2022-11-05,ITA,SAM,True,False
3223,2022-11-05,SWE,SUI,False,True
3224,2022-11-05,WAL,NZL,False,True
3225,2022-11-05,IRE,RSA,True,False
3226,2022-11-05,ESP,TGA,False,True
3227,2022-11-05,FRA,AUS,True,False
3228,2022-11-06,PNG,SOL,True,False
3229,2022-11-06,USA,KEN,True,False
3230,2022-11-06,GEO,URU,True,False
3231,2022-11-06,POR,HKG,True,False
3232,2022-11-06,ENG,ARG,False,True
3233,2022-11-10,SOL,VAN,True,False
3234,2022-11-12,IRE,FIJ,True,False
3235,2022-11-12,TGA,CHI,True,False
3236,2022-11-12,FRA,RSA,True,False
3237,2022-11-12,WAL,ARG,True,False
3238,2022-11-12,ENG,JPN,True,False
